encoder,opn,pre_type,use_static,use_cl,gpu,datetime,pre_weight,train_len,test_len,temperature,lr,n_hidden,filter_MRR,filter_H@1,filter_H@3,filter_H@10,filter_inv_MRR,filter_inv_H@1,filter_inv_H@3,filter_inv_H@10,all_MRR,all_H@1,all_H@3,all_H@10,filter_all_MRR,filter_all_H@1,filter_all_H@3,filter_all_H@10
uvrgcn,sub,all,True,True,0,2025-07-10 06:54:41.764322,0.9,7,7,0.03,0.001,200,0.381266713142395,0.26567766070365906,0.43515998125076294,0.6065395474433899,0.3445289731025696,0.2349783033132553,0.38647696375846863,0.56754469871521,0.3434627652168274,0.2256130874156952,0.39393481612205505,0.5796649754047394,0.3628978431224823,0.2503279820084572,0.4108184725046158,0.5870421230792999
uvrgcn,sub,all,True,True,True,0,2025-10-08 09:12:51.068973,0.9,7,7,0.03,0.001,200,0.03,0.1,0.35,0.1,0.39724990725517273,0.2786557674407959,0.45403170585632324,0.6273085474967957,0.36153674125671387,0.24934908747673035,0.4061358571052551,0.5866384506225586,0.3573429584503174,0.2355838194489479,0.4105459749698639,0.5985669791698456,0.3793933391571045,0.2640024274587631,0.4300837814807892,0.6069734990596771
